Make,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Drivetrain,Seating Capacity,Fuel Tank Capacity,Volume,Power_bhp,Power_rpm,Torque_Nm,Torque_rpm
Mercedes-Benz,8900000,2021,9000,Diesel,Automatic,Delhi,Black,First,Individual,AWD,5.0,93.0,18820532.496,241.0,4200.0,500.0,1600.0
Maruti Suzuki,425000,2015,36528,Diesel,Manual,Varanasi,Blue,Third,Individual,FWD,5.0,42.0,9984397.5,74.0,4000.0,190.0,2000.0
Maruti Suzuki,325000,2012,30000,Petrol,Manual,Patna,Blue,First,Individual,FWD,5.0,42.0,9984397.5,85.0,6000.0,114.0,4000.0
Volvo,1950000,2016,79000,Diesel,Automatic,Ahmedabad,White,First,Individual,AWD,5.0,70.0,15043230.252,215.0,4000.0,440.0,1500.0
BMW,5300000,2019,15087,Diesel,Automatic,Mumbai,Blue,First,Corporate,AWD,5.0,67.0,14698972.926,190.0,4000.0,400.0,1750.0
Mahindra,950000,2018,41000,Diesel,Manual,Patna,Blue,First,Individual,RWD,8.0,60.0,15652145.6,75.0,3200.0,200.0,1400.0
Volvo,8500000,2021,32500,Diesel,Automatic,Ahmedabad,White,First,Individual,AWD,7.0,71.0,17663428.224,232.0,4250.0,480.0,1750.0
Audi,1975000,2015,61000,Diesel,Automatic,Delhi,White,Second,Individual,FWD,5.0,75.0,13450663.11,190.0,3800.0,400.0,1750.0
Mercedes-Benz,4200000,2017,85000,Diesel,Automatic,Ludhiana,Black,First,Individual,AWD,5.0,93.0,18530192.284,201.0,3800.0,500.0,1600.0
Mercedes-Benz,3500000,2019,55000,Diesel,Automatic,Pune,Black,Second,Individual,RWD,5.0,66.0,12230553.72,192.0,3800.0,400.0,1600.0
Renault,375000,2017,45000,Petrol,Manual,Bhubaneswar,Grey,UnRegistered Car,Individual,FWD,5.0,28.0,8585910.398,67.0,5500.0,91.0,4250.0
Mercedes-Benz,1825000,2016,58000,Diesel,Automatic,Lucknow,White,First,Individual,FWD,5.0,50.0,11923458.624,134.0,3600.0,300.0,1600.0
Mahindra,1710000,2021,4400,Petrol,Automatic,Mumbai,Black,First,Individual,AWD,4.0,57.0,13373978.8,150.0,5000.0,320.0,1500.0
Maruti Suzuki,375000,2014,35000,Petrol,Automatic,Delhi,Red,First,Individual,FWD,5.0,35.0,8985600.0,67.0,6000.0,90.0,3500.0
Maruti Suzuki,285000,2016,22346,Petrol,Manual,Patna,White,First,Individual,FWD,5.0,35.0,7461361.25,47.0,6000.0,69.0,3500.0
Mahindra,1850000,2021,23280,Petrol,Manual,Aurangabad,Red,Second,Individual,AWD,6.0,57.0,13925184.0,150.0,5000.0,300.0,1250.0
Maruti Suzuki,621000,2013,72000,Diesel,Manual,Mumbai,Blue,First,Individual,FWD,7.0,45.0,12181159.875,89.0,4000.0,200.0,1750.0
Mitsubishi,1475000,2016,82000,Diesel,Automatic,Mumbai,Grey,First,Individual,RWD,7.0,70.0,15679422.0,176.0,4000.0,350.0,1800.0
Toyota,1800000,2015,86000,Diesel,Automatic,Ludhiana,White,Second,Individual,RWD,7.0,80.0,16015820.0,169.0,3600.0,360.0,1400.0
Hyundai,399000,2018,38000,Petrol,Manual,Kolkata,Silver,First,Individual,FWD,5.0,43.0,9499848.0,81.0,6000.0,114.0,4000.0
Hyundai,890000,2015,138314,Diesel,Manual,Hyderabad,White,First,Individual,FWD,5.0,60.0,12388978.0,126.0,4000.0,265.0,1900.0
Hyundai,1325000,2021,9900,Petrol,Automatic,Mumbai,Blue,First,Individual,FWD,5.0,43.0,10957775.0,121.0,6300.0,158.0,4200.0
Mercedes-Benz,4775000,2018,51529,Diesel,Automatic,Bangalore,White,First,Individual,RWD,5.0,80.0,14069266.92,192.0,3800.0,400.0,1600.0
Mahindra,249000,2013,60000,Diesel,Manual,Kolkata,Red,First,Individual,RWD,7.0,55.0,13859830.0,100.0,3750.0,240.0,1600.0
Maruti Suzuki,509999,2019,48000,Petrol,Manual,Hyderabad,White,First,Individual,FWD,5.0,35.0,9222720.0,67.0,6000.0,90.0,3500.0
Jeep,1450000,2018,90000,Diesel,Manual,Guwahati,Black,First,Individual,AWD,5.0,60.0,13103780.4,171.0,3750.0,350.0,1750.0
Maruti Suzuki,640000,2017,63000,Diesel,Manual,Delhi,Grey,First,Individual,FWD,5.0,48.0,12067305.0,118.0,3750.0,320.0,1750.0
Maruti Suzuki,299000,2017,65822,Diesel,Manual,Lucknow,Silver,First,Individual,FWD,5.0,35.0,8985600.0,46.0,3500.0,125.0,2000.0
Mercedes-Benz,1495000,2011,72100,Diesel,Automatic,Mumbai,Red,Second,Individual,RWD,5.0,90.0,16386018.48,235.0,4000.0,490.0,1800.0
Porsche,14900000,2021,7534,Petrol,Automatic,Mumbai,Blue,UnRegistered Car,Individual,AWD,5.0,75.0,16540060.224,335.0,5300.0,450.0,1340.0
Toyota,350000,2013,34000,Petrol,Manual,Pune,Black,First,Individual,FWD,5.0,45.0,9661923.75,80.0,5600.0,104.0,3100.0
Toyota,1421000,2017,75000,Diesel,Manual,Varanasi,White,Second,Individual,RWD,7.0,55.0,15553764.75,148.0,3400.0,343.0,1400.0
Honda,595000,2017,99000,Petrol,Automatic,Noida,Brown,First,Individual,FWD,5.0,40.0,10344444.88,89.0,6000.0,110.0,4800.0
Maruti Suzuki,351000,2013,42000,Diesel,Manual,Patna,White,First,Individual,FWD,5.0,42.0,10529721.375,74.0,4000.0,190.0,2000.0
Mahindra,975000,2017,78000,Diesel,Manual,Mumbai,Silver,First,Individual,AWD,7.0,70.0,15468185.25,140.0,3750.0,330.0,2800.0
Maruti Suzuki,825000,2019,44000,Petrol,Manual,Delhi,White,First,Individual,FWD,5.0,43.0,11535034.5,103.0,6000.0,138.0,4400.0
Tata,1050000,2017,88757,Diesel,Manual,Indore,Blue,Second,Individual,RWD,6.0,60.0,16318811.124,154.0,4000.0,400.0,1700.0
Audi,1970000,2017,85000,Diesel,Automatic,Chennai,Blue,Second,Individual,FWD,5.0,64.0,12910527.48,150.0,3500.0,340.0,1750.0
BMW,4100000,2020,12136,Diesel,Automatic,Hyderabad,Blue,First,Corporate,FWD,5.0,50.0,11568456.0,188.0,4000.0,400.0,1750.0
Audi,1525000,2015,49000,Diesel,Automatic,Mohali,Silver,First,Individual,FWD,5.0,63.0,12249405.102,177.0,4200.0,380.0,1750.0
Mercedes-Benz,4150000,2021,6000,Petrol,Automatic,Delhi,White,First,Individual,FWD,5.0,43.0,11813825.784,161.0,5500.0,250.0,1620.0
Maruti Suzuki,725000,2017,64000,Diesel,Manual,Kolkata,Gold,First,Individual,FWD,5.0,48.0,11727722.0,89.0,4000.0,200.0,1750.0
Maruti Suzuki,650000,2018,32000,Petrol,Manual,Delhi,Blue,First,Individual,FWD,5.0,37.0,10456912.5,83.0,6000.0,115.0,4000.0
Maruti Suzuki,570000,2019,13000,Petrol,Manual,Delhi,Silver,First,Individual,FWD,5.0,42.0,9984397.5,83.0,6000.0,115.0,4000.0
Mahindra,1220000,2020,35000,Diesel,Manual,Patna,White,First,Individual,RWD,7.0,60.0,16179290.4,120.0,4000.0,280.0,1800.0
Mahindra,800000,2017,112000,Diesel,Manual,Muzaffurpur,Silver,First,Individual,FWD,7.0,70.0,15468185.25,138.0,3750.0,320.0,1600.0
Maruti Suzuki,660000,2017,40000,Petrol,Automatic,Pune,Blue,First,Individual,FWD,5.0,37.0,10456912.5,83.0,6000.0,115.0,4000.0
Honda,575000,2017,53580,Petrol,Manual,Kolkata,Gold,First,Individual,FWD,5.0,40.0,11101759.866,89.0,6000.0,110.0,4800.0
Mahindra,240000,2013,51500,Diesel,Manual,Kolkata,Maroon,Second,Individual,RWD,7.0,55.0,13859830.0,100.0,3750.0,240.0,1600.0
Honda,950000,2019,22000,Petrol,Manual,Noida,White,First,Individual,FWD,5.0,40.0,11251071.0,118.0,6600.0,145.0,4600.0
Renault,419000,2017,23700,Petrol,Manual,Mysore,Bronze,First,Individual,FWD,5.0,28.0,8585910.398,53.0,5678.0,72.0,4386.0
Maruti Suzuki,750000,2017,48069,Petrol,Automatic,Hyderabad,White,First,Individual,FWD,5.0,42.0,10529721.375,83.0,6000.0,115.0,4000.0
Audi,3400000,2019,48000,Diesel,Automatic,Chandigarh,White,First,Individual,FWD,5.0,54.0,12422451.684,188.0,4200.0,400.0,1750.0
Skoda,1160000,2015,47981,Diesel,Automatic,Mumbai,Black,First,Individual,FWD,5.0,50.0,12474304.776,141.0,4000.0,320.0,1750.0
Hyundai,1750000,2021,26000,Diesel,Manual,Zirakpur,White,First,Individual,FWD,7.0,50.0,13492125.0,113.0,4000.0,250.0,1500.0
Kia,1575000,2020,63000,Diesel,Automatic,Ahmedabad,White,First,Individual,FWD,5.0,50.0,12776715.0,113.0,4000.0,250.0,1500.0
Toyota,2811000,2019,71500,Diesel,Automatic,Delhi,White,Second,Individual,RWD,7.0,80.0,16321820.375,174.0,3400.0,450.0,1600.0
Hyundai,475000,2016,16630,Petrol,Manual,Mumbai,Maroon,First,Individual,FWD,5.0,43.0,9499848.0,81.0,6000.0,114.0,4000.0
Audi,4351000,2018,36000,Diesel,Automatic,Pune,White,First,Individual,FWD,5.0,75.0,13450663.11,190.0,3800.0,400.0,1750.0
Honda,850000,2017,47255,Petrol,Manual,Ahmedabad,Grey,First,Individual,FWD,5.0,40.0,11251071.0,117.0,6600.0,145.0,4600.0
Mahindra,1095000,2018,50000,Diesel,Manual,Zirakpur,Maroon,First,Individual,FWD,7.0,70.0,15468185.25,153.0,3750.0,360.0,1750.0
BMW,7700000,2021,18703,Diesel,Automatic,Chennai,White,First,Individual,RWD,5.0,66.0,13600386.828,261.0,4000.0,620.0,2000.0
Audi,5800000,2021,7935,Petrol,Automatic,Surat,Brown,UnRegistered Car,Individual,FWD,5.0,73.0,13571887.978,241.0,5000.0,370.0,1600.0
Hyundai,1925000,2022,9355,Petrol,Automatic,Mumbai,White,First,Individual,FWD,5.0,50.0,12584595.0,113.0,6300.0,144.0,4500.0
Renault,305000,2018,34800,Petrol,Manual,Jamshedpur,Red,First,Individual,FWD,5.0,28.0,8585910.398,53.0,5678.0,72.0,4386.0
Nissan,385000,2013,72000,Diesel,Manual,Dehradun,Grey,Second,Individual,FWD,5.0,50.0,13185998.022,84.0,3750.0,200.0,1900.0
Skoda,500000,2012,86288,Diesel,Manual,Hyderabad,Black,First,Individual,FWD,5.0,55.0,10924359.324,103.0,4400.0,250.0,1500.0
Honda,655000,2017,24003,Petrol,Manual,Bangalore,Brown,First,Individual,FWD,5.0,40.0,10344444.88,89.0,6000.0,110.0,4800.0
Tata,925000,2017,28000,Diesel,Manual,Bangalore,Red,First,Individual,FWD,5.0,44.0,11623646.338,108.0,3750.0,260.0,1500.0
Hyundai,690000,2017,65000,Diesel,Manual,Ahmedabad,White,First,Individual,FWD,5.0,45.0,10399534.95,89.0,4000.0,220.0,1500.0
Mahindra,1500000,2019,75000,Diesel,Manual,Kota,White,First,Individual,FWD,7.0,70.0,15468185.25,153.0,3750.0,360.0,1750.0
Maruti Suzuki,625000,2015,45000,Diesel,Manual,Gurgaon,Grey,Second,Individual,FWD,7.0,45.0,12181159.875,89.0,4000.0,200.0,1750.0
Hyundai,844999,2018,71000,Diesel,Manual,Gurgaon,White,Second,Individual,FWD,5.0,43.0,10970312.5,126.0,4000.0,260.0,1900.0
Honda,745000,2018,54000,Petrol,Automatic,Kolkata,Silver,First,Individual,FWD,7.0,42.0,12871441.03,117.0,6600.0,145.0,4600.0
Mahindra,650000,2015,49776,Diesel,Automatic,Mumbai,White,First,Individual,RWD,7.0,60.0,13481387.175,84.0,3750.0,230.0,1500.0
Maruti Suzuki,640000,2017,61000,Diesel,Manual,Kanpur,Maroon,First,Individual,FWD,5.0,48.0,11727722.0,89.0,4000.0,200.0,1750.0
Volvo,2050000,2017,68000,Diesel,Automatic,Mumbai,White,Second,Corporate,FWD,5.0,60.0,11360313.18,150.0,3500.0,350.0,1500.0
Maruti Suzuki,395000,2014,47884,Petrol,Automatic,Pune,Red,First,Individual,FWD,5.0,35.0,8985600.0,67.0,6000.0,90.0,3500.0
Skoda,1390000,2017,56000,Petrol,Automatic,Navi Mumbai,White,First,Individual,FWD,5.0,50.0,12503756.88,177.0,5100.0,250.0,1250.0
Hyundai,451000,2017,55000,Diesel,Manual,Ahmedabad,White,First,Individual,FWD,5.0,43.0,10080184.0,71.0,4000.0,180.0,1750.0
Toyota,2150000,2017,45000,Diesel,Automatic,Mumbai,Grey,First,Individual,RWD,7.0,55.0,15553764.75,172.0,3400.0,360.0,1200.0
Skoda,880000,2018,47000,Petrol,Manual,Coimbatore,White,First,Individual,FWD,5.0,55.0,10924359.324,104.0,5250.0,153.0,3800.0
Hyundai,1180000,2019,38000,Petrol,Automatic,Bangalore,White,First,Individual,FWD,5.0,43.0,10957775.0,121.0,6300.0,158.0,4200.0
Maruti Suzuki,285000,2016,17000,Petrol,Manual,Lucknow,White,First,Individual,FWD,5.0,35.0,7461361.25,47.0,6000.0,69.0,3500.0
Hyundai,925000,2018,925000,Diesel,Manual,Karnal,White,First,Individual,FWD,5.0,43.0,10970312.5,126.0,4000.0,260.0,1900.0
Ford,675000,2019,35000,Diesel,Manual,Bhopal,White,First,Individual,FWD,5.0,40.0,10381407.0,99.0,3750.0,215.0,1750.0
MINI,2500000,2015,34303,Diesel,Automatic,Bangalore,Yellow,Second,Individual,FWD,5.0,44.0,9799602.45,114.0,4000.0,270.0,1750.0
Audi,3675000,2019,34000,Diesel,Automatic,Ghaziabad,Black,First,Individual,FWD,5.0,75.0,13450663.11,190.0,3800.0,400.0,1750.0
Hyundai,2400000,2022,8000,Diesel,Automatic,Hyderabad,White,First,Individual,FWD,7.0,50.0,13492125.0,113.0,4000.0,250.0,1500.0
Kia,1300000,2020,27000,Diesel,Manual,Jaipur,Silver,First,Individual,FWD,5.0,50.0,12776715.0,113.0,4000.0,250.0,1500.0
Hyundai,825000,2021,6600,Petrol,Automatic,Hyderabad,Blue,First,Individual,FWD,5.0,37.0,9716448.0,82.0,6000.0,114.0,4000.0
Toyota,899000,2015,125000,Diesel,Manual,Mumbai,Silver,Third,Individual,RWD,8.0,55.0,14242844.0,101.0,3600.0,200.0,1200.0
Maruti Suzuki,409999,2021,13424,Petrol,Manual,Ranga Reddy,Silver,First,Individual,FWD,5.0,35.0,7698283.125,47.0,6000.0,69.0,3500.0
Maruti Suzuki,289000,2015,78000,CNG,Manual,Mumbai,White,First,Individual,FWD,5.0,35.0,7461361.25,47.0,6000.0,69.0,3500.0
Maruti Suzuki,280000,2011,69276,Petrol,Manual,Hyderabad,Gold,First,Individual,FWD,5.0,35.0,7795670.0,67.0,6200.0,90.0,3500.0
Hyundai,811999,2017,31000,Diesel,Manual,Kolkata,White,First,Individual,FWD,5.0,45.0,11323221.0,126.0,4000.0,260.0,1500.0
BMW,5400000,2017,33000,Diesel,Automatic,Bangalore,White,Second,Individual,RWD,4.0,78.0,13637042.592,261.0,4000.0,620.0,2000.0
Volkswagen,625000,2014,54000,Diesel,Manual,Bangalore,Grey,First,Individual,FWD,5.0,45.0,9811777.118,89.0,4200.0,230.0,1500.0
Maruti Suzuki,725000,2017,75000,Diesel,Manual,Ambala Cantt,White,First,Individual,FWD,5.0,48.0,11727722.0,89.0,4000.0,200.0,1750.0
BMW,4195000,2017,63651,Diesel,Automatic,Bangalore,White,First,Individual,AWD,5.0,67.0,14698972.926,190.0,4000.0,400.0,1750.0
Audi,1450000,2014,71796,Diesel,Automatic,Bangalore,Blue,Third,Individual,AWD,5.0,64.0,12910527.48,174.0,4200.0,380.0,1750.0
Nissan,425000,2014,74000,Diesel,Manual,Gurgaon,Silver,Second,Individual,FWD,5.0,50.0,13185998.022,84.0,3750.0,200.0,1900.0
Hyundai,250000,2013,82461,Petrol,Manual,Hyderabad,Red,First,Individual,FWD,5.0,32.0,8125875.0,55.0,5500.0,75.0,4000.0
Maruti Suzuki,800000,2018,66000,Diesel,Manual,Pune,Gold,First,Individual,FWD,5.0,37.0,10500957.375,74.0,4000.0,190.0,2000.0
Mahindra,875000,2015,87000,Diesel,Manual,Varanasi,White,First,Individual,RWD,8.0,60.0,16179290.4,120.0,4000.0,280.0,1800.0
Mercedes-Benz,2275000,2016,61109,Diesel,Automatic,Bangalore,Brown,Second,Individual,FWD,5.0,50.0,11923458.624,134.0,3600.0,300.0,1600.0
Tata,525000,2019,32000,Petrol,Manual,Noida,Bronze,First,Individual,FWD,5.0,35.0,10022452.515,84.0,6000.0,114.0,3500.0
Mercedes-Benz,20000000,2021,6600,Petrol,Automatic,Delhi,White,First,Individual,RWD,5.0,80.0,14883458.076,362.0,5250.0,500.0,1800.0
Mahindra,1520000,2021,14000,Petrol,Manual,Delhi,Brown,First,Individual,AWD,4.0,57.0,13373978.8,150.0,5000.0,300.0,1250.0
Ford,3300000,2019,42475,Diesel,Automatic,Pune,Silver,First,Individual,AWD,7.0,80.0,16833729.759,197.0,3000.0,470.0,1750.0
Maruti Suzuki,575000,2018,27239,Petrol,Automatic,Bangalore,Orange,First,Individual,FWD,5.0,35.0,8985600.0,67.0,6000.0,90.0,3500.0
Chevrolet,190000,2013,66000,Petrol,Manual,Lucknow,White,First,Individual,FWD,5.0,38.0,7931587.95,62.0,5400.0,90.0,4200.0
Hyundai,755000,2022,2272,Petrol,Manual,Hyderabad,White,First,Individual,FWD,5.0,37.0,9716448.0,82.0,6000.0,114.0,4000.0
Honda,1130000,2015,50000,Petrol,Automatic,Mumbai,Brown,First,Individual,FWD,5.0,58.0,13938151.5,154.0,6500.0,190.0,4300.0
Maruti Suzuki,610000,2017,38674,Petrol,Manual,Navi Mumbai,Red,First,Individual,FWD,5.0,42.0,10529721.375,83.0,6000.0,115.0,4000.0
Audi,1875000,2016,40000,Diesel,Automatic,Delhi,White,First,Individual,AWD,5.0,64.0,12910527.48,174.0,4200.0,380.0,1750.0
Maruti Suzuki,480000,2021,14000,CNG,Manual,Mohali,Grey,First,Individual,FWD,5.0,35.0,7461361.25,47.0,6000.0,69.0,3500.0
Renault,365000,2019,32000,Petrol,Manual,Mumbai,Brown,First,Individual,FWD,5.0,28.0,8585910.398,67.0,5500.0,91.0,4250.0
Ford,745000,2017,82000,Diesel,Manual,Jaipur,White,First,Individual,FWD,5.0,52.0,12055465.38,99.0,3750.0,205.0,1750.0
Mercedes-Benz,1150000,2013,52000,Petrol,Automatic,Delhi,Silver,Second,Individual,FWD,5.0,50.0,13641795.63,120.0,5000.0,200.0,1250.0
Hyundai,200000,2014,56000,Diesel,Manual,Delhi,White,Third,Individual,FWD,5.0,43.0,10080184.0,71.0,4000.0,180.0,1750.0
Honda,775000,2016,42000,Petrol,Automatic,Mumbai,Brown,First,Individual,FWD,5.0,40.0,11251071.0,117.0,6600.0,145.0,4600.0
Hyundai,860000,2016,57983,Petrol,Manual,Mumbai,White,First,Individual,FWD,5.0,60.0,12388978.0,122.0,6400.0,154.0,4850.0
Audi,2089999,2018,15600,Petrol,Automatic,Lucknow,White,First,Corporate,FWD,5.0,50.0,11332214.016,148.0,5000.0,250.0,1500.0
Hyundai,1100000,2019,26000,Diesel,Manual,Patna,White,First,Individual,FWD,5.0,43.0,10970312.5,126.0,4000.0,260.0,1900.0
Mercedes-Benz,18500000,2021,5000,Diesel,Automatic,Pune,White,UnRegistered Car,Individual,RWD,5.0,70.0,14883458.076,282.0,3600.0,600.0,1600.0
Maruti Suzuki,260000,2011,90000,Diesel,Manual,Chandigarh,White,Second,Individual,FWD,5.0,42.0,10529721.375,74.0,4000.0,190.0,2000.0
Mercedes-Benz,2690000,2016,43323,Diesel,Automatic,Chandigarh,Silver,Second,Individual,RWD,5.0,80.0,13333311.684,204.0,4200.0,500.0,1600.0
Skoda,1400000,2020,94182,Diesel,Automatic,Kanpur,Grey,First,Individual,FWD,5.0,50.0,12503756.88,141.0,3500.0,320.0,1750.0
Hyundai,515000,2022,3395,Petrol,Manual,Ludhiana,Others,First,Individual,FWD,5.0,35.0,9263982.0,68.0,5500.0,99.0,4500.0
Maruti Suzuki,600000,2014,53213,Diesel,Manual,Patna,White,First,Individual,FWD,7.0,45.0,12181159.875,89.0,4000.0,200.0,1750.0
Ford,2000000,2017,93000,Diesel,Automatic,Ahmedabad,White,First,Individual,AWD,7.0,80.0,16715083.44,197.0,3000.0,470.0,1750.0
Jaguar,2850000,2018,45000,Diesel,Automatic,Dehradun,White,First,Individual,RWD,5.0,56.0,13355379.24,177.0,4000.0,430.0,1750.0
Toyota,3200000,2017,110000,Diesel,Automatic,Chandigarh,Grey,First,Individual,AWD,7.0,80.0,16321820.375,174.0,3400.0,450.0,1600.0
Toyota,1075000,2016,70000,Petrol,Manual,Delhi,White,First,Individual,FWD,5.0,55.0,12095737.5,138.0,6400.0,173.0,4000.0
Tata,575000,2020,40000,Petrol,Manual,Kolkata,White,First,Individual,FWD,5.0,37.0,10664731.35,85.0,6000.0,113.0,3300.0
Volvo,3950000,2018,52000,Diesel,Automatic,Bangalore,White,First,Individual,AWD,5.0,54.0,13618716.3,190.0,4000.0,400.0,1750.0
Maruti Suzuki,750000,2019,6200,Petrol,Manual,Mumbai,Blue,First,Individual,FWD,5.0,43.0,11535034.5,103.0,6000.0,138.0,4400.0
Honda,755000,2017,75650,Diesel,Manual,Thane,White,First,Individual,FWD,5.0,40.0,11101759.866,99.0,3600.0,200.0,1750.0
Maruti Suzuki,425000,2014,89000,Diesel,Manual,Lucknow,White,First,Individual,FWD,5.0,42.0,10529721.375,74.0,4000.0,190.0,2000.0
Maruti Suzuki,390000,2019,56000,CNG,Manual,Ahmedabad,White,First,Individual,FWD,5.0,35.0,7461361.25,47.0,6000.0,69.0,3500.0
Hyundai,855000,2017,57000,Diesel,Manual,Bangalore,Grey,Second,Individual,FWD,5.0,43.0,10970312.5,126.0,4000.0,260.0,1900.0
Hyundai,225000,2012,56000,Petrol,Manual,Meerut,Grey,First,Individual,FWD,5.0,32.0,8125875.0,55.0,5500.0,75.0,4000.0
Audi,2425000,2016,60000,Diesel,Automatic,Mumbai,White,First,Individual,FWD,5.0,75.0,13450663.11,190.0,3800.0,400.0,1750.0
Mahindra,1270000,2019,61805,Diesel,Manual,Guwahati,White,First,Individual,RWD,7.0,60.0,16179290.4,140.0,3750.0,320.0,1500.0
Maruti Suzuki,325000,2014,58000,CNG,Manual,Delhi,Red,Second,Individual,FWD,5.0,35.0,9146858.5,58.0,6200.0,77.0,3500.0
Tata,750000,2019,33000,Petrol,Manual,Delhi,Silver,First,Individual,FWD,5.0,44.0,11623646.338,108.0,5000.0,170.0,1750.0
Maruti Suzuki,450000,2014,48000,Petrol,Automatic,Mumbai,Silver,First,Individual,FWD,5.0,35.0,9222720.0,67.0,6000.0,90.0,3500.0
MG,1710000,2020,12400,Diesel,Manual,Mohali,Grey,First,Individual,FWD,5.0,60.0,15033788.0,169.0,3750.0,350.0,1750.0
Hyundai,871000,2015,64000,Diesel,Manual,Ahmedabad,White,First,Individual,FWD,5.0,60.0,12388978.0,126.0,4000.0,265.0,1900.0
Maruti Suzuki,625000,2021,18000,CNG,Manual,Delhi,Silver,First,Individual,FWD,5.0,35.0,9146858.5,58.0,6200.0,77.0,3500.0
Mahindra,495000,2016,53376,Diesel,Manual,Bangalore,Orange,First,Individual,FWD,6.0,35.0,10430844.375,77.0,3750.0,190.0,1750.0
Honda,600000,2016,70000,Diesel,Manual,Kanpur,Silver,First,Individual,FWD,5.0,40.0,11251071.0,99.0,3600.0,200.0,1750.0
Hyundai,595000,2014,65123,Diesel,Manual,Patna,Black,First,Individual,FWD,5.0,43.0,10957775.0,126.0,4000.0,260.0,1900.0
Honda,425000,2014,58600,Petrol,Manual,Pune,Red,First,Individual,FWD,5.0,35.0,10088316.0,87.0,6000.0,109.0,4500.0
Hyundai,1050000,2021,7500,Petrol,Manual,Hyderabad,Blue,First,Individual,FWD,5.0,45.0,11349195.75,118.0,6000.0,172.0,1500.0
Hyundai,1299000,2019,39000,Diesel,Manual,Mumbai,White,First,Individual,FWD,5.0,55.0,12654999.0,126.0,4000.0,260.0,1500.0
Maruti Suzuki,994999,2019,27900,Petrol,Manual,Mumbai,Brown,First,Individual,FWD,6.0,45.0,13412787.5,103.0,6000.0,138.0,4400.0
Maruti Suzuki,1025000,2019,42000,CNG,Manual,Delhi,Brown,First,Individual,FWD,7.0,45.0,12269698.2,94.0,6000.0,130.0,4000.0
Renault,265000,2016,122000,Petrol,Manual,Coimbatore,Red,First,Individual,FWD,5.0,28.0,8585910.398,67.0,5500.0,91.0,4250.0
Maruti Suzuki,475000,2015,48000,Petrol,Manual,Navi Mumbai,Grey,First,Individual,FWD,5.0,37.0,10456912.5,83.0,6000.0,115.0,4000.0
Hyundai,660000,2018,9000,Petrol,Manual,Mumbai,Grey,First,Individual,FWD,5.0,45.0,10399534.95,82.0,6000.0,115.0,4000.0
Renault,490000,2019,32000,Petrol,Automatic,Coimbatore,Bronze,First,Individual,FWD,5.0,28.0,8585910.398,67.0,5500.0,91.0,4250.0
Toyota,1950000,2018,54000,Petrol,Automatic,Mumbai,Silver,First,Individual,RWD,7.0,65.0,15553764.75,164.0,5200.0,245.0,4000.0
Nissan,315000,2012,57000,Petrol,Manual,Amritsar,White,First,Individual,FWD,5.0,41.0,11288064.375,98.0,6000.0,134.0,4000.0
Mercedes-Benz,4190000,2017,90000,Diesel,Automatic,Ludhiana,Black,First,Individual,AWD,5.0,93.0,18530192.284,201.0,3800.0,500.0,1600.0
Honda,341000,2016,49000,Petrol,Manual,Mumbai,White,First,Individual,FWD,5.0,35.0,9097200.0,87.0,6000.0,109.0,4500.0
Maruti Suzuki,950000,2018,71000,Diesel,Manual,Udupi,White,Second,Individual,FWD,5.0,48.0,11727722.0,89.0,4000.0,200.0,1750.0
Maruti Suzuki,409999,2014,20000,Petrol,Manual,Mumbai,Grey,Second,Individual,FWD,5.0,42.0,9984397.5,85.0,6000.0,114.0,4000.0
Maruti Suzuki,1050000,2021,5000,Diesel,Manual,Lucknow,White,First,Individual,FWD,5.0,43.0,11535034.5,89.0,4000.0,200.0,1750.0
Maruti Suzuki,365000,2013,68000,Petrol,Manual,Mumbai,Blue,First,Individual,FWD,5.0,42.0,9984397.5,85.0,6000.0,114.0,4000.0
Mercedes-Benz,3100000,2019,17000,Diesel,Automatic,Delhi,Red,First,Individual,FWD,5.0,56.0,11781794.32,136.0,3200.0,300.0,1400.0
Mahindra,1875000,2022,15000,Diesel,Automatic,Delhi,Grey,First,Individual,AWD,4.0,57.0,13373978.8,130.0,3750.0,300.0,1600.0
Land Rover,5100000,2019,24444,Petrol,Automatic,Bangalore,Blue,Second,Individual,AWD,7.0,65.0,16407997.6,236.0,5500.0,340.0,1750.0
Ford,595000,2015,43000,Diesel,Manual,Mumbai,Silver,First,Individual,FWD,5.0,52.0,12055465.38,89.0,3750.0,204.0,2000.0
Mercedes-Benz,5200000,2020,18000,Diesel,Automatic,Noida,White,First,Individual,RWD,5.0,80.0,14069266.92,192.0,3800.0,400.0,1600.0
Land Rover,6000000,2014,82000,Diesel,Automatic,Ludhiana,White,First,Individual,AWD,5.0,77.0,18003217.26,289.0,4000.0,600.0,2000.0
Mercedes-Benz,5775000,2019,57000,Diesel,Automatic,Dehradun,Black,First,Individual,AWD,5.0,93.0,18530192.284,201.0,3800.0,500.0,1600.0
Mercedes-Benz,4975000,2021,2610,Petrol,Automatic,Bangalore,White,First,Individual,RWD,5.0,66.0,12230553.72,201.0,5800.0,300.0,1200.0
Maruti Suzuki,650000,2017,92000,Diesel,Manual,Jalandhar,White,Second,Individual,FWD,5.0,43.0,11535034.5,89.0,4000.0,200.0,1750.0
